0.00 	0.00000000e+00 	
30.00 	1.32697822e-05 	
60.00 	2.70788309e-05 	
90.00 	2.78855360e-05 	
120.00 	2.84129068e-05 	
150.00 	2.89312209e-05 	
180.00 	2.94465900e-05 	
210.00 	2.99591864e-05 	
240.00 	3.04690384e-05 	
270.00 	3.09761696e-05 	
300.00 	3.14806026e-05 	
330.00 	3.19823596e-05 	
360.00 	3.24814626e-05 	
390.00 	3.29779331e-05 	
420.00 	3.34717928e-05 	
450.00 	3.39630628e-05 	
480.00 	3.44517641e-05 	
510.00 	3.49379174e-05 	
540.00 	3.54215434e-05 	
570.00 	3.59026625e-05 	
600.00 	3.63812947e-05 	
630.00 	3.68574602e-05 	
660.00 	3.73311788e-05 	
690.00 	3.78024706e-05 	
720.00 	3.82713548e-05 	
750.00 	3.87378510e-05 	
780.00 	3.92019783e-05 	
810.00 	3.96637560e-05 	
840.00 	4.01232032e-05 	
870.00 	4.05803384e-05 	
900.00 	4.10351804e-05 	
930.00 	4.14877475e-05 	
960.00 	4.19380582e-05 	
990.00 	4.23861306e-05 	
1020.00 	4.28319829e-05 	
1050.00 	4.32756328e-05 	
1080.00 	4.37170982e-05 	
1110.00 	4.41563967e-05 	
1140.00 	4.45935457e-05 	
1170.00 	4.50285627e-05 	
1200.00 	4.54614648e-05 	
1230.00 	4.58922689e-05 	
1260.00 	4.63209921e-05 	
1290.00 	4.67476510e-05 	
1320.00 	4.71722623e-05 	
1350.00 	4.75948425e-05 	
1380.00 	4.80154081e-05 	
1410.00 	4.84339753e-05 	
1440.00 	4.88505602e-05 	
1470.00 	4.92651786e-05 	
1500.00 	4.96778465e-05 	
1530.00 	5.00885795e-05 	
1560.00 	5.04973932e-05 	
1590.00 	5.09043032e-05 	
1620.00 	5.13093248e-05 	
1650.00 	5.17124733e-05 	
1680.00 	5.21137636e-05 	
1710.00 	5.25132108e-05 	
1740.00 	5.29108297e-05 	
1770.00 	5.33066349e-05 	
1800.00 	5.37006411e-05 	
1830.00 	5.40928627e-05 	
1860.00 	5.44833142e-05 	
1890.00 	5.48720098e-05 	
1920.00 	5.52589638e-05 	
1950.00 	5.56441900e-05 	
1980.00 	5.60277024e-05 	
2010.00 	5.64095147e-05 	
2040.00 	5.67896407e-05 	
2070.00 	5.71680941e-05 	
2100.00 	5.75448881e-05 	
2130.00 	5.79200362e-05 	
2160.00 	5.82935515e-05 	
2190.00 	5.86654474e-05 	
2220.00 	5.90357366e-05 	
2250.00 	5.94044323e-05 	
2280.00 	5.97715471e-05 	
2310.00 	6.01370940e-05 	
2340.00 	6.05010854e-05 	
2370.00 	6.08635337e-05 	
2400.00 	6.12244514e-05 	
2430.00 	6.15838509e-05 	
