0.00 	4.14215300e+00 	
30.00 	3.83601757e+00 	
60.00 	3.82916354e+00 	
90.00 	3.82340543e+00 	
120.00 	3.81822983e+00 	
150.00 	3.81341435e+00 	
180.00 	3.80885871e+00 	
210.00 	3.80450668e+00 	
240.00 	3.80032246e+00 	
270.00 	3.79628009e+00 	
300.00 	3.79235888e+00 	
330.00 	3.78854357e+00 	
360.00 	3.78482134e+00 	
390.00 	3.78118282e+00 	
420.00 	3.77762066e+00 	
450.00 	3.77412818e+00 	
480.00 	3.77070031e+00 	
510.00 	3.76733208e+00 	
540.00 	3.76401956e+00 	
570.00 	3.76075932e+00 	
600.00 	3.75754779e+00 	
630.00 	3.75438190e+00 	
660.00 	3.75125998e+00 	
690.00 	3.74817981e+00 	
720.00 	3.74513862e+00 	
750.00 	3.74213446e+00 	
780.00 	3.73916600e+00 	
810.00 	3.73623194e+00 	
840.00 	3.73333073e+00 	
870.00 	3.73046047e+00 	
900.00 	3.72761989e+00 	
930.00 	3.72480770e+00 	
960.00 	3.72202270e+00 	
990.00 	3.71926426e+00 	
1020.00 	3.71653151e+00 	
1050.00 	3.71382323e+00 	
1080.00 	3.71113854e+00 	
1110.00 	3.70847717e+00 	
1140.00 	3.70583817e+00 	
1170.00 	3.70322128e+00 	
1200.00 	3.70062542e+00 	
1230.00 	3.69805037e+00 	
1260.00 	3.69549487e+00 	
1290.00 	3.69295880e+00 	
1320.00 	3.69044144e+00 	
1350.00 	3.68794278e+00 	
1380.00 	3.68546241e+00 	
1410.00 	3.68300001e+00 	
1440.00 	3.68055488e+00 	
1470.00 	3.67812620e+00 	
1500.00 	3.67571381e+00 	
1530.00 	3.67331749e+00 	
1560.00 	3.67093705e+00 	
1590.00 	3.66857223e+00 	
1620.00 	3.66622280e+00 	
1650.00 	3.66388837e+00 	
1680.00 	3.66156855e+00 	
1710.00 	3.65926325e+00 	
1740.00 	3.65697173e+00 	
1770.00 	3.65469393e+00 	
1800.00 	3.65242959e+00 	
1830.00 	3.65017827e+00 	
1860.00 	3.64794008e+00 	
1890.00 	3.64571524e+00 	
1920.00 	3.64350303e+00 	
1950.00 	3.64130327e+00 	
1980.00 	3.63911558e+00 	
2010.00 	3.63693979e+00 	
2040.00 	3.63477635e+00 	
2070.00 	3.63262490e+00 	
2100.00 	3.63048469e+00 	
2130.00 	3.62835577e+00 	
2160.00 	3.62623831e+00 	
2190.00 	3.62413188e+00 	
2220.00 	3.62203595e+00 	
2250.00 	3.61995083e+00 	
2280.00 	3.61787652e+00 	
2310.00 	3.61581257e+00 	
2340.00 	3.61375849e+00 	
2370.00 	3.61171433e+00 	
2400.00 	3.60967994e+00 	
2430.00 	3.60765543e+00 	
2460.00 	3.60564062e+00 	
2490.00 	3.60363497e+00 	
