0.00 	0.00000000e+00 	
30.00 	-8.48891786e-01 	
60.00 	-8.48891786e-01 	
90.00 	-8.48891786e-01 	
120.00 	-8.48891786e-01 	
150.00 	-8.48891786e-01 	
180.00 	-8.48891786e-01 	
210.00 	-8.48891786e-01 	
240.00 	-8.48891786e-01 	
270.00 	-8.48891786e-01 	
300.00 	-8.48891786e-01 	
330.00 	-8.48891786e-01 	
360.00 	-8.48891786e-01 	
390.00 	-8.48891786e-01 	
420.00 	-8.48891786e-01 	
450.00 	-8.48891786e-01 	
480.00 	-8.48891786e-01 	
510.00 	-8.48891786e-01 	
540.00 	-8.48891786e-01 	
570.00 	-8.48891786e-01 	
600.00 	-8.48891786e-01 	
630.00 	-8.48891786e-01 	
660.00 	-8.48891786e-01 	
690.00 	-8.48891786e-01 	
720.00 	-8.48891786e-01 	
750.00 	-8.48891786e-01 	
780.00 	-8.48891786e-01 	
810.00 	-8.48891786e-01 	
840.00 	-8.48891786e-01 	
870.00 	-8.48891786e-01 	
900.00 	-8.48891786e-01 	
930.00 	-8.48891786e-01 	
960.00 	-8.48891786e-01 	
990.00 	-8.48891786e-01 	
1020.00 	-8.48891786e-01 	
1050.00 	-8.48891786e-01 	
1080.00 	-8.48891786e-01 	
1110.00 	-8.48891786e-01 	
1140.00 	-8.48891786e-01 	
1170.00 	-8.48891786e-01 	
1200.00 	-8.48891786e-01 	
1230.00 	-8.48891786e-01 	
1260.00 	-8.48891786e-01 	
1290.00 	-8.48891786e-01 	
1320.00 	-8.48891786e-01 	
1350.00 	-8.48891786e-01 	
1380.00 	-8.48891786e-01 	
1410.00 	-8.48891786e-01 	
1440.00 	-8.48891786e-01 	
1470.00 	-8.48891786e-01 	
1500.00 	-8.48891786e-01 	
1530.00 	-8.48891786e-01 	
1560.00 	-8.48891786e-01 	
1590.00 	-8.48891786e-01 	
1620.00 	-8.48891786e-01 	
1650.00 	-8.48891786e-01 	
1680.00 	-8.48891786e-01 	
1710.00 	-8.48891786e-01 	
1740.00 	-8.48891786e-01 	
1770.00 	-8.48891786e-01 	
1800.00 	-8.48891786e-01 	
1830.00 	-8.48891786e-01 	
1860.00 	-8.48891786e-01 	
1890.00 	-8.48891786e-01 	
1920.00 	-8.48891786e-01 	
1950.00 	-8.48891786e-01 	
1980.00 	-8.48891786e-01 	
2010.00 	-8.48891786e-01 	
2040.00 	-8.48891786e-01 	
2070.00 	-8.48891786e-01 	
2100.00 	-8.48891786e-01 	
2130.00 	-8.48891786e-01 	
2160.00 	-8.48891786e-01 	
2190.00 	-8.48891786e-01 	
2220.00 	-8.48891786e-01 	
2250.00 	-8.48891786e-01 	
2280.00 	-8.48891786e-01 	
2310.00 	-8.48891786e-01 	
