1262.80	3.79926790e+00	-9.00000000e-01	3.15700714e-01	1.16115697e-04	1.66282766e-08
1301.00	3.79608057e+00	-9.00000000e-01	3.25250892e-01	1.17421886e-04	1.66288157e-08
1339.20	3.79291130e+00	-9.00000000e-01	3.34801070e-01	1.18720697e-04	1.66293518e-08
1377.40	3.78976700e+00	-9.00000000e-01	3.44351249e-01	1.20012201e-04	1.66298849e-08
1415.61	3.78665643e+00	-9.00000000e-01	3.53901427e-01	1.21296470e-04	1.66304150e-08
1453.81	3.78355561e+00	-9.00000000e-01	3.63451606e-01	1.22573570e-04	1.66309422e-08
1492.01	3.78048267e+00	-9.00000000e-01	3.73001784e-01	1.23843565e-04	1.66314664e-08
1530.21	3.77743623e+00	-9.00000000e-01	3.82551963e-01	1.25106529e-04	1.66319878e-08
1568.41	3.77440644e+00	-9.00000000e-01	3.92102141e-01	1.26362523e-04	1.66325063e-08
1606.61	3.77140168e+00	-9.00000000e-01	4.01652319e-01	1.27611614e-04	1.66330219e-08
1644.81	3.76841133e+00	-9.00000000e-01	4.11202498e-01	1.28853866e-04	1.66335347e-08
1683.01	3.76545043e+00	-9.00000000e-01	4.20752676e-01	1.30089345e-04	1.66340447e-08
1721.21	3.76250805e+00	-9.00000000e-01	4.30302855e-01	1.31318115e-04	1.66345520e-08
1759.41	3.75957602e+00	-9.00000000e-01	4.39853033e-01	1.32540235e-04	1.66350565e-08
1797.61	3.75667504e+00	-9.00000000e-01	4.49403211e-01	1.33755771e-04	1.66355583e-08
1835.81	3.75378815e+00	-9.00000000e-01	4.58953390e-01	1.34964785e-04	1.66360574e-08
1874.01	3.75092070e+00	-9.00000000e-01	4.68503568e-01	1.36167337e-04	1.66365539e-08
1912.21	3.74807174e+00	-9.00000000e-01	4.78053747e-01	1.37363488e-04	1.66370477e-08
1950.42	3.74523660e+00	-9.00000000e-01	4.87603925e-01	1.38553296e-04	1.66375389e-08
1988.62	3.74242272e+00	-9.00000000e-01	4.97154103e-01	1.39736823e-04	1.66380275e-08
2026.82	3.73962989e+00	-9.00000000e-01	5.06704282e-01	1.40914129e-04	1.66385135e-08
2065.02	3.73685092e+00	-9.00000000e-01	5.16254460e-01	1.42085271e-04	1.66389971e-08
2103.22	3.73408705e+00	-9.00000000e-01	5.25804639e-01	1.43250306e-04	1.66394781e-08
2141.42	3.73134405e+00	-9.00000000e-01	5.35354817e-01	1.44409291e-04	1.66399566e-08
2179.62	3.72861999e+00	-9.00000000e-01	5.44904995e-01	1.45562287e-04	1.66404326e-08
2217.82	3.72590782e+00	-9.00000000e-01	5.54455174e-01	1.46709346e-04	1.66409062e-08
2256.02	3.72321205e+00	-9.00000000e-01	5.64005352e-01	1.47850523e-04	1.66413774e-08
2294.22	3.72053682e+00	-9.00000000e-01	5.73555531e-01	1.48985876e-04	1.66418461e-08
2332.42	3.71787816e+00	-9.00000000e-01	5.83105709e-01	1.50115461e-04	1.66423125e-08
2370.62	3.71523063e+00	-9.00000000e-01	5.92655888e-01	1.51239328e-04	1.66427766e-08
2408.82	3.71260067e+00	-9.00000000e-01	6.02206066e-01	1.52357531e-04	1.66432383e-08
2447.02	3.70999054e+00	-9.00000000e-01	6.11756244e-01	1.53470126e-04	1.66436977e-08
2485.23	3.70739402e+00	-9.00000000e-01	6.21306423e-01	1.54577165e-04	1.66441548e-08
2523.43	3.70480948e+00	-9.00000000e-01	6.30856601e-01	1.55678698e-04	1.66446096e-08
2561.63	3.70224354e+00	-9.00000000e-01	6.40406780e-01	1.56774777e-04	1.66450622e-08
2599.83	3.69968817e+00	-9.00000000e-01	6.49956958e-01	1.57865454e-04	1.66455125e-08
2638.03	3.69714747e+00	-9.00000000e-01	6.59507136e-01	1.58950777e-04	1.66459607e-08
2676.23	3.69462609e+00	-9.00000000e-01	6.69057315e-01	1.60030800e-04	1.66464067e-08
2714.43	3.69211987e+00	-9.00000000e-01	6.78607493e-01	1.61105573e-04	1.66468505e-08
2752.63	3.68962337e+00	-9.00000000e-01	6.88157672e-01	1.62175142e-04	1.66472921e-08
2790.83	3.68714450e+00	-9.00000000e-01	6.97707850e-01	1.63239557e-04	1.66477317e-08
2829.03	3.68467737e+00	-9.00000000e-01	7.07258028e-01	1.64298866e-04	1.66481691e-08
2867.23	3.68222201e+00	-9.00000000e-01	7.16808207e-01	1.65353115e-04	1.66486045e-08
2905.43	3.67978478e+00	-9.00000000e-01	7.26358385e-01	1.66402355e-04	1.66490378e-08
2943.63	3.67736388e+00	-9.00000000e-01	7.35908564e-01	1.67446633e-04	1.66494690e-08
2981.83	3.67495335e+00	-9.00000000e-01	7.45458742e-01	1.68485993e-04	1.66498982e-08
3020.04	3.67255130e+00	-9.00000000e-01	7.55008920e-01	1.69520479e-04	1.66503255e-08
3058.24	3.67016175e+00	-9.00000000e-01	7.64559099e-01	1.70550138e-04	1.66507507e-08
3106.97	3.66713834e+00	-9.00000000e-01	7.76742441e-01	1.71856768e-04	1.66512899e-08
3155.70	3.66413779e+00	-9.00000000e-01	7.88925784e-01	1.73155723e-04	1.66518261e-08
3204.44	3.66115162e+00	-9.00000000e-01	8.01109126e-01	1.74447090e-04	1.66523590e-08
3253.17	3.65817972e+00	-9.00000000e-01	8.13292469e-01	1.75730956e-04	1.66528889e-08
3301.90	3.65522626e+00	-9.00000000e-01	8.25475811e-01	1.77007411e-04	1.66534158e-08
3350.64	3.65229554e+00	-9.00000000e-01	8.37659154e-01	1.78276547e-04	1.66539396e-08
3399.37	3.64937629e+00	-9.00000000e-01	8.49842496e-01	1.79538449e-04	1.66544605e-08
3448.10	3.64647702e+00	-9.00000000e-01	8.62025838e-01	1.80793201e-04	1.66549784e-08
3496.84	3.64359395e+00	-9.00000000e-01	8.74209181e-01	1.82040890e-04	1.66554934e-08
3545.57	3.64071426e+00	-9.00000000e-01	8.86392523e-01	1.83281595e-04	1.66560056e-08
3594.30	3.63785618e+00	-9.00000000e-01	8.98575866e-01	1.84515400e-04	1.66565149e-08
3643.04	3.63501068e+00	-9.00000000e-01	9.10759208e-01	1.85742390e-04	1.66570214e-08
3691.77	3.63217187e+00	-9.00000000e-01	9.22942551e-01	1.86962642e-04	1.66575251e-08
3740.50	3.62933838e+00	-9.00000000e-01	9.35125893e-01	1.88176231e-04	1.66580261e-08
3789.24	3.62651968e+00	-9.00000000e-01	9.47309236e-01	1.89383241e-04	1.66585244e-08
3837.97	3.62370537e+00	-9.00000000e-01	9.59492578e-01	1.90583748e-04	1.66590200e-08
3886.70	3.62089104e+00	-9.00000000e-01	9.71675920e-01	1.91777825e-04	1.66595129e-08
3935.44	3.61808379e+00	-9.00000000e-01	9.83859263e-01	1.92965548e-04	1.66600033e-08
3984.17	3.61527498e+00	-9.00000000e-01	9.96042605e-01	1.94146991e-04	1.66604910e-08
4032.90	3.61246561e+00	-9.00000000e-01	1.00822595e+00	1.95322226e-04	1.66609762e-08
4081.64	3.60965668e+00	-9.00000000e-01	1.02040929e+00	1.96491326e-04	1.66614589e-08
4130.37	3.60683753e+00	-9.00000000e-01	1.03259263e+00	1.97654361e-04	1.66619391e-08
4179.10	3.60401511e+00	-9.00000000e-01	1.04477598e+00	1.98811399e-04	1.66624168e-08
4227.84	3.60117496e+00	-9.00000000e-01	1.05695932e+00	1.99962509e-04	1.66628920e-08
4276.57	3.59831766e+00	-9.00000000e-01	1.06914266e+00	2.01107753e-04	1.66633649e-08
4325.30	3.59544687e+00	-9.00000000e-01	1.08132600e+00	2.02247202e-04	1.66638354e-08
4374.04	3.59256360e+00	-9.00000000e-01	1.09350934e+00	2.03380924e-04	1.66643035e-08
4422.77	3.58964741e+00	-9.00000000e-01	1.10569269e+00	2.04508978e-04	1.66647693e-08
4471.50	3.58670342e+00	-9.00000000e-01	1.11787603e+00	2.05631424e-04	1.66652327e-08
4520.24	3.58372427e+00	-9.00000000e-01	1.13005937e+00	2.06748323e-04	1.66656939e-08
4568.97	3.58070790e+00	-9.00000000e-01	1.14224271e+00	2.07859735e-04	1.66661529e-08
4617.70	3.57764304e+00	-9.00000000e-01	1.15442606e+00	2.08965716e-04	1.66666096e-08
4666.44	3.57453873e+00	-9.00000000e-01	1.16660940e+00	2.10066324e-04	1.66670640e-08
4715.17	3.57137566e+00	-9.00000000e-01	1.17879274e+00	2.11161616e-04	1.66675163e-08
4763.90	3.56815023e+00	-9.00000000e-01	1.19097608e+00	2.12251637e-04	1.66679664e-08
4812.64	3.56486285e+00	-9.00000000e-01	1.20315943e+00	2.13336444e-04	1.66684144e-08
4861.37	3.56149196e+00	-9.00000000e-01	1.21534277e+00	2.14416079e-04	1.66688603e-08
4910.10	3.55803557e+00	-9.00000000e-01	1.22752611e+00	2.15490586e-04	1.66693040e-08
4958.84	3.55449276e+00	-9.00000000e-01	1.23970945e+00	2.16560011e-04	1.66697456e-08
5007.57	3.55084197e+00	-9.00000000e-01	1.25189280e+00	2.17624391e-04	1.66701852e-08
5056.30	3.54709132e+00	-9.00000000e-01	1.26407614e+00	2.18683765e-04	1.66706226e-08
5105.04	3.54320838e+00	-9.00000000e-01	1.27625948e+00	2.19738161e-04	1.66710581e-08
5153.77	3.53919226e+00	-9.00000000e-01	1.28844282e+00	2.20787599e-04	1.66714915e-08
5202.50	3.53503050e+00	-9.00000000e-01	1.30062617e+00	2.21832104e-04	1.66719228e-08
5251.24	3.53070980e+00	-9.00000000e-01	1.31280951e+00	2.22871689e-04	1.66723521e-08
5299.97	3.52620944e+00	-9.00000000e-01	1.32499285e+00	2.23906353e-04	1.66727794e-08
5348.70	3.52152665e+00	-9.00000000e-01	1.33717619e+00	2.24936094e-04	1.66732046e-08
5397.44	3.51663623e+00	-9.00000000e-01	1.34935954e+00	2.25960896e-04	1.66736278e-08
5446.17	3.51151656e+00	-9.00000000e-01	1.36154288e+00	2.26980717e-04	1.66740489e-08
5494.90	3.50615764e+00	-9.00000000e-01	1.37372622e+00	2.27995507e-04	1.66744679e-08
5543.64	3.50053713e+00	-9.00000000e-01	1.38590956e+00	2.29005197e-04	1.66748848e-08
5592.37	3.49462156e+00	-9.00000000e-01	1.39809291e+00	2.30009671e-04	1.66752995e-08
5657.00	3.48631164e+00	-9.00000000e-01	1.41425084e+00	2.31333665e-04	1.66758456e-08
5721.64	3.47739010e+00	-9.00000000e-01	1.43040877e+00	2.32647956e-04	1.66763876e-08
5786.27	3.46780231e+00	-9.00000000e-01	1.44656671e+00	2.33951797e-04	1.66769250e-08
5850.90	3.45748309e+00	-9.00000000e-01	1.46272464e+00	2.35244283e-04	1.66774576e-08
5915.53	3.44634981e+00	-9.00000000e-01	1.47888258e+00	2.36524111e-04	1.66779846e-08
5955.80	3.43896071e+00	-9.00000000e-01	1.48895011e+00	2.37314049e-04	1.66783102e-08
5996.07	3.43121703e+00	-9.00000000e-01	1.49901765e+00	2.38097313e-04	1.66786330e-08
6036.34	3.42307760e+00	-9.00000000e-01	1.50908518e+00	2.38873429e-04	1.66789527e-08
6076.61	3.41452257e+00	-9.00000000e-01	1.51915272e+00	2.39641475e-04	1.66792689e-08
6116.88	3.40554010e+00	-9.00000000e-01	1.52922025e+00	2.40400312e-04	1.66795810e-08
6146.88	3.39854971e+00	-9.00000000e-01	1.53672025e+00	2.40958611e-04	1.66798107e-08
6176.88	3.39128431e+00	-9.00000000e-01	1.54422025e+00	2.41509932e-04	1.66800374e-08
6206.88	3.38374085e+00	-9.00000000e-01	1.55172025e+00	2.42053590e-04	1.66802608e-08
6236.88	3.37591518e+00	-9.00000000e-01	1.55922025e+00	2.42588689e-04	1.66804804e-08
6266.88	3.36778880e+00	-9.00000000e-01	1.56672025e+00	2.43114142e-04	1.66806958e-08
6296.88	3.35934716e+00	-9.00000000e-01	1.57422025e+00	2.43628663e-04	1.66809064e-08
6326.88	3.35057882e+00	-9.00000000e-01	1.58172025e+00	2.44130806e-04	1.66811115e-08
6356.88	3.34146612e+00	-9.00000000e-01	1.58922025e+00	2.44618950e-04	1.66813105e-08
6386.88	3.33199336e+00	-9.00000000e-01	1.59672025e+00	2.45091308e-04	1.66815026e-08
6416.88	3.32214808e+00	-9.00000000e-01	1.60422025e+00	2.45545965e-04	1.66816869e-08
6446.88	3.31190827e+00	-9.00000000e-01	1.61172025e+00	2.45980901e-04	1.66818626e-08
6476.88	3.30124851e+00	-9.00000000e-01	1.61922025e+00	2.46394011e-04	1.66820289e-08
6506.88	3.29014440e+00	-9.00000000e-01	1.62672025e+00	2.46783186e-04	1.66821848e-08
6536.88	3.27856118e+00	-9.00000000e-01	1.63422025e+00	2.47146396e-04	1.66823296e-08
6566.88	3.26645152e+00	-9.00000000e-01	1.64172025e+00	2.47481747e-04	1.66824625e-08
6596.88	3.25375023e+00	-9.00000000e-01	1.64922025e+00	2.47787561e-04	1.66825828e-08
6626.88	3.24037703e+00	-9.00000000e-01	1.65672025e+00	2.48062469e-04	1.66826900e-08
6656.88	3.22621764e+00	-9.00000000e-01	1.66422025e+00	2.48305505e-04	1.66827840e-08
6686.88	3.21101040e+00	-9.00000000e-01	1.67172025e+00	2.48515985e-04	1.66828643e-08
6716.88	3.19450719e+00	-9.00000000e-01	1.67922025e+00	2.48693625e-04	1.66829310e-08
6746.88	3.17648409e+00	-9.00000000e-01	1.68672025e+00	2.48839023e-04	1.66829847e-08
6776.88	3.15547309e+00	-9.00000000e-01	1.69422025e+00	2.48952728e-04	1.66830252e-08
6806.88	3.13008315e+00	-9.00000000e-01	1.70172025e+00	2.49035451e-04	1.66830532e-08
6836.88	3.10146717e+00	-9.00000000e-01	1.70922025e+00	2.49091068e-04	1.66830712e-08
6866.88	3.05879759e+00	-9.00000000e-01	1.71672025e+00	2.49123552e-04	1.66830800e-08
6896.88	2.98496445e+00	-9.00000000e-01	1.72422025e+00	2.49137045e-04	1.66830824e-08
6926.88	2.90377367e+00	-9.00000000e-01	1.73172025e+00	2.49140518e-04	1.66830829e-08
6956.88	2.71388062e+00	-9.00000000e-01	1.73922025e+00	2.49141181e-04	1.66830829e-08
6986.88	2.06293654e+00	-9.00000000e-01	1.74672025e+00	2.49141199e-04	1.66830829e-08
6988.15	2.01966203e+00	-9.00000000e-01	1.74703670e+00	2.49141199e-04	1.66830829e-08
6988.53	2.00622863e+00	-9.00000000e-01	1.74713274e+00	2.49141199e-04	1.66830829e-08
6988.65	2.00198105e+00	-9.00000000e-01	1.74716290e+00	2.49141199e-04	1.66830829e-08
6988.65	2.00198105e+00	-9.00000000e-01	1.74719305e+00	2.49141199e-04	1.66830829e-08
7018.65	3.47589848e+00	9.00000000e-01	1.73969305e+00	2.49475645e-04	1.66833598e-08
7048.65	3.56099789e+00	9.00000000e-01	1.73219305e+00	2.51041088e-04	1.66843789e-08
7078.65	3.63085749e+00	9.00000000e-01	1.72469305e+00	2.54092133e-04	1.66858857e-08
7108.65	3.67051704e+00	9.00000000e-01	1.71719305e+00	2.56914952e-04	1.66867159e-08
7138.65	3.69307543e+00	9.00000000e-01	1.70969305e+00	2.58375136e-04	1.66870946e-08
7168.65	3.71280068e+00	9.00000000e-01	1.70219305e+00	2.59151549e-04	1.66873587e-08
7198.65	3.72885126e+00	9.00000000e-01	1.69469305e+00	2.59761784e-04	1.66875998e-08
7228.65	3.74203428e+00	9.00000000e-01	1.68719305e+00	2.60337798e-04	1.66878355e-08
7258.65	3.75398805e+00	9.00000000e-01	1.67969305e+00	2.60904969e-04	1.66880693e-08
7288.65	3.76497059e+00	9.00000000e-01	1.67219305e+00	2.61468211e-04	1.66883018e-08
7318.65	3.77515641e+00	9.00000000e-01	1.66469305e+00	2.62028709e-04	1.66885334e-08
7362.75	3.78914130e+00	9.00000000e-01	1.65366958e+00	2.62848850e-04	1.66888721e-08
7406.84	3.80219722e+00	9.00000000e-01	1.64264611e+00	2.63665323e-04	1.66892093e-08
7450.93	3.81447888e+00	9.00000000e-01	1.63162264e+00	2.64478500e-04	1.66895453e-08
7508.50	3.82949690e+00	9.00000000e-01	1.61723076e+00	2.65535804e-04	1.66899820e-08
7566.07	3.84346485e+00	9.00000000e-01	1.60283887e+00	2.66588556e-04	1.66904168e-08
7623.64	3.85646316e+00	9.00000000e-01	1.58844699e+00	2.67637004e-04	1.66908500e-08
7681.20	3.86854214e+00	9.00000000e-01	1.57405510e+00	2.68681364e-04	1.66912814e-08
7738.77	3.87976014e+00	9.00000000e-01	1.55966322e+00	2.69721797e-04	1.66917113e-08
7796.34	3.89018413e+00	9.00000000e-01	1.54527133e+00	2.70758426e-04	1.66921396e-08
7853.91	3.89983510e+00	9.00000000e-01	1.53087945e+00	2.71791351e-04	1.66925664e-08
7911.47	3.90878691e+00	9.00000000e-01	1.51648756e+00	2.72820656e-04	1.66929918e-08
7969.04	3.91707646e+00	9.00000000e-01	1.50209568e+00	2.73846412e-04	1.66934157e-08
8026.61	3.92476133e+00	9.00000000e-01	1.48770379e+00	2.74868686e-04	1.66938381e-08
8084.18	3.93188649e+00	9.00000000e-01	1.47331191e+00	2.75887537e-04	1.66942591e-08
8141.74	3.93848933e+00	9.00000000e-01	1.45892002e+00	2.76903021e-04	1.66946788e-08
8199.31	3.94461974e+00	9.00000000e-01	1.44452814e+00	2.77915191e-04	1.66950971e-08
8256.88	3.95032097e+00	9.00000000e-01	1.43013625e+00	2.78924098e-04	1.66955141e-08
8314.45	3.95562514e+00	9.00000000e-01	1.41574437e+00	2.79929791e-04	1.66959297e-08
8372.01	3.96056364e+00	9.00000000e-01	1.40135248e+00	2.80932316e-04	1.66963440e-08
8429.58	3.96519268e+00	9.00000000e-01	1.38696059e+00	2.81931720e-04	1.66967571e-08
8487.15	3.96951384e+00	9.00000000e-01	1.37256871e+00	2.82928047e-04	1.66971689e-08
8544.72	3.97358094e+00	9.00000000e-01	1.35817682e+00	2.83921342e-04	1.66975794e-08
8602.28	3.97740488e+00	9.00000000e-01	1.34378494e+00	2.84911647e-04	1.66979887e-08
8659.85	3.98101517e+00	9.00000000e-01	1.32939305e+00	2.85899006e-04	1.66983968e-08
8717.42	3.98444329e+00	9.00000000e-01	1.31500117e+00	2.86883459e-04	1.66988037e-08
8774.99	3.98769668e+00	9.00000000e-01	1.30060928e+00	2.87865047e-04	1.66992095e-08
8832.55	3.99080402e+00	9.00000000e-01	1.28621740e+00	2.88843810e-04	1.66996140e-08
8890.12	3.99378224e+00	9.00000000e-01	1.27182551e+00	2.89819788e-04	1.67000175e-08
8947.69	3.99663515e+00	9.00000000e-01	1.25743363e+00	2.90793020e-04	1.67004197e-08
9005.26	3.99940117e+00	9.00000000e-01	1.24304174e+00	2.91763545e-04	1.67008209e-08
9062.82	4.00207627e+00	9.00000000e-01	1.22864986e+00	2.92731399e-04	1.67012210e-08
9120.39	4.00468510e+00	9.00000000e-01	1.21425797e+00	2.93696621e-04	1.67016200e-08
9177.96	4.00722211e+00	9.00000000e-01	1.19986609e+00	2.94659246e-04	1.67020180e-08
9235.53	4.00971350e+00	9.00000000e-01	1.18547420e+00	2.95619311e-04	1.67024148e-08
9293.09	4.01216270e+00	9.00000000e-01	1.17108232e+00	2.96576852e-04	1.67028107e-08
9350.66	4.01457985e+00	9.00000000e-01	1.15669043e+00	2.97531903e-04	1.67032055e-08
9433.51	4.01802389e+00	9.00000000e-01	1.13597904e+00	2.98902032e-04	1.67037716e-08
9516.35	4.02143571e+00	9.00000000e-01	1.11526766e+00	3.00267193e-04	1.67043357e-08
9599.20	4.02483541e+00	9.00000000e-01	1.09455627e+00	3.01627484e-04	1.67048978e-08
9682.04	4.02824321e+00	9.00000000e-01	1.07384488e+00	3.02983003e-04	1.67054579e-08
9764.89	4.03168210e+00	9.00000000e-01	1.05313349e+00	3.04333844e-04	1.67060161e-08
9847.74	4.03514378e+00	9.00000000e-01	1.03242211e+00	3.05680100e-04	1.67065724e-08
9930.58	4.03864965e+00	9.00000000e-01	1.01171072e+00	3.07021861e-04	1.67071269e-08
10013.43	4.04221528e+00	9.00000000e-01	9.90999330e-01	3.08359217e-04	1.67076796e-08
10096.27	4.04584088e+00	9.00000000e-01	9.70287942e-01	3.09692256e-04	1.67082305e-08
10179.12	4.04953410e+00	9.00000000e-01	9.49576555e-01	3.11021062e-04	1.67087797e-08
10261.96	4.05330984e+00	9.00000000e-01	9.28865167e-01	3.12345720e-04	1.67093272e-08
10344.81	4.05716093e+00	9.00000000e-01	9.08153779e-01	3.13666311e-04	1.67098730e-08
10427.65	4.06109695e+00	9.00000000e-01	8.87442392e-01	3.14982917e-04	1.67104172e-08
10510.50	4.06512216e+00	9.00000000e-01	8.66731004e-01	3.16295615e-04	1.67109598e-08
10593.35	4.06924285e+00	9.00000000e-01	8.46019616e-01	3.17604484e-04	1.67115008e-08
10676.19	4.07345575e+00	9.00000000e-01	8.25308229e-01	3.18909599e-04	1.67120402e-08
10759.04	4.07777525e+00	9.00000000e-01	8.04596841e-01	3.20211034e-04	1.67125782e-08
10841.88	4.08218326e+00	9.00000000e-01	7.83885453e-01	3.21508862e-04	1.67131147e-08
10889.05	4.08473924e+00	9.00000000e-01	7.72093701e-01	3.22246175e-04	1.67134197e-08
10936.22	4.08733588e+00	9.00000000e-01	7.60301948e-01	3.22982349e-04	1.67137242e-08
10983.38	4.08996506e+00	9.00000000e-01	7.48510196e-01	3.23717399e-04	1.67140282e-08
11013.38	4.09165149e+00	9.00000000e-01	7.41010196e-01	3.24184338e-04	1.67142214e-08
11043.38	4.09335049e+00	9.00000000e-01	7.33510196e-01	3.24650829e-04	1.67144144e-08
11092.97	4.09619414e+00	9.00000000e-01	7.21112597e-01	3.25420975e-04	1.67147329e-08
11142.56	4.09908167e+00	9.00000000e-01	7.08714997e-01	3.26189924e-04	1.67150510e-08
11213.28	4.10326004e+00	9.00000000e-01	6.91036664e-01	3.27284368e-04	1.67155035e-08
11283.99	4.10751704e+00	9.00000000e-01	6.73358332e-01	3.28376454e-04	1.67159551e-08
11328.27	4.11022452e+00	9.00000000e-01	6.62288287e-01	3.29059124e-04	1.67162375e-08
11372.55	4.11296852e+00	9.00000000e-01	6.51218242e-01	3.29740893e-04	1.67165195e-08
11433.36	4.11678154e+00	9.00000000e-01	6.36016989e-01	3.30675639e-04	1.67169061e-08
11494.16	4.12065751e+00	9.00000000e-01	6.20815736e-01	3.31608730e-04	1.67172920e-08
11554.97	4.12458902e+00	9.00000000e-01	6.05614484e-01	3.32540190e-04	1.67176773e-08
11615.77	4.12859046e+00	9.00000000e-01	5.90413231e-01	3.33470041e-04	1.67180618e-08
11676.58	4.13264737e+00	9.00000000e-01	5.75211979e-01	3.34398309e-04	1.67184457e-08
11737.38	4.13677331e+00	9.00000000e-01	5.60010726e-01	3.35325016e-04	1.67188290e-08
11798.19	4.14096099e+00	9.00000000e-01	5.44809473e-01	3.36250184e-04	1.67192117e-08
11828.19	4.14304769e+00	9.00000000e-01	5.37309473e-01	3.36706082e-04	1.67194003e-08
11858.19	4.14515545e+00	9.00000000e-01	5.29809473e-01	3.37161613e-04	1.67195888e-08
11900.53	4.14815834e+00	9.00000000e-01	5.19223224e-01	3.37803975e-04	1.67198546e-08
11961.73	4.15254710e+00	9.00000000e-01	5.03923356e-01	3.38731088e-04	1.67202380e-08
12022.93	4.15700925e+00	9.00000000e-01	4.88623489e-01	3.39656725e-04	1.67206209e-08
12084.13	4.16153826e+00	9.00000000e-01	4.73323622e-01	3.40580906e-04	1.67210031e-08
12164.58	4.16759596e+00	9.00000000e-01	4.53212078e-01	3.41793562e-04	1.67215046e-08
12212.33	4.17125088e+00	9.00000000e-01	4.41273481e-01	3.42512266e-04	1.67218019e-08
12260.08	4.17495412e+00	9.00000000e-01	4.29334884e-01	3.43230121e-04	1.67220989e-08
12307.84	4.17869353e+00	9.00000000e-01	4.17396287e-01	3.43947138e-04	1.67223955e-08
